tier,scenario_id,seed,density_scale,cm_alpha_scale,cm_delta_scale,cm_q_scale,actuator_lag_s,actuator_delay_s,sensor_noise_alpha_rad,sensor_noise_q_radps,sensor_noise_theta_rad,initial_alpha_error_rad,initial_q_error_radps,initial_theta_error_rad,external_disturbance_moment_nm,controller,rms_alpha_error_rad,max_alpha_error_rad,rms_pitch_rate_error_radps,control_effort_abs_rad_s,flap_saturation_fraction,flap_rate_saturation_fraction,alpha_violation_count,pitch_rate_violation_count,solver_failure,unstable_response,failure_label,first_alpha_violation_time_s,first_alpha_violation_side,max_alpha_corridor_miss_rad,max_q_corridor_miss_radps,alpha_violation_duration_s,q_violation_duration_s,first_alpha_violation_before_three_updates,mean_solve_time_s,p95_solve_time_s,control_dt_s,horizon_steps,planning_alpha_buffer_rad,scenario_count_requested,reference_duration_s,trajectory_csv,metrics_json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,nominal_nmpc_2s,0.11860874605906858,0.18318110698096585,0.026569624694509363,50.80493651456435,0.0,0.09968847352024922,199,0,False,False,alpha_corridor_violation,36.0,low,0.11318110698096585,0.0,99.5,0.0,False,0.033508678000667536,0.03877504204865545,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_006/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_006/nominal_nmpc_2s/metrics.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,fast_nmpc_1s,0.11846996042317925,0.18337238339595074,0.026972402853323748,51.54921775108524,0.0,0.04672897196261682,200,0,False,False,alpha_corridor_violation,35.5,low,0.11337238339595072,0.0,100.0,0.0,False,0.0329472469617844,0.03835891600465402,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_006/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_006/fast_nmpc_1s/metrics.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,fast_nmpc_0p5s,0.11842894914447742,0.18338642242750985,0.027193400182097118,49.05304181733278,0.0,0.03115264797507788,200,0,False,False,alpha_corridor_violation,35.5,low,0.11338642242750983,0.0,100.0,0.0,False,0.0327491714920837,0.03766687499592081,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_006/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_006/fast_nmpc_0p5s/metrics.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,corridor_centered_nmpc,0.1185098810034819,0.18350119967874245,0.0273179460616482,51.810356026576954,0.0,0.018691588785046728,200,0,False,False,alpha_corridor_violation,35.5,low,0.11350119967874245,0.0,100.0,0.0,False,0.03234596485729007,0.03837266698246822,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_006/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_006/corridor_centered_nmpc/metrics.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,corridor_barrier_nmpc,0.11849572661137178,0.18348281752897083,0.02731176323082404,51.568271763817044,0.0,0.018691588785046728,200,0,False,False,alpha_corridor_violation,35.5,low,0.11348281752897084,0.0,100.0,0.0,False,0.03156339734987823,0.03606541600311175,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/stress/scenario_006/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_006/corridor_barrier_nmpc/metrics.json
stress,6,10061,1.0369246295704622,0.9031157990996579,1.1733945453004238,1.0846015290208744,0.26976703989394807,0.5,0.0021652652844114015,0.0020134855485208114,0.0073158945485747315,-0.020709418677945006,0.03373279835109744,0.021556087188663975,-4575.918643044272,success_recovery_nmpc,0.11853443338224713,0.1835322772502111,0.027312694586009125,51.87669081306578,0.0,0.018691588785046728,200,0,False,False,alpha_corridor_violation,35.5,low,0.1135322772502111,0.0,100.0,0.0,False,0.0317417760849263,0.03669179102871567,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/stress/scenario_006/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_006/success_recovery_nmpc/metrics.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,nominal_nmpc_2s,0.0921370398744931,0.1717905926181857,0.06614201652608974,53.197918103619486,0.0,0.024922118380062305,147,0,False,True,unstable_response,3.0,high,0.10179059261818568,0.0,73.5,0.0,True,0.032033799435328233,0.040963125007692724,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_007/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_007/nominal_nmpc_2s/metrics.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,fast_nmpc_1s,0.09126021715796766,0.17179893146562203,0.06633257809196774,51.9869501074677,0.0,0.024922118380062305,147,0,False,True,unstable_response,3.0,high,0.10179893146562202,0.0,73.5,0.0,False,0.032219707814727834,0.038904374989215285,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_007/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_007/fast_nmpc_1s/metrics.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,fast_nmpc_0p5s,0.09127282268093992,0.17182809293373552,0.06638782380835827,53.02891502473927,0.0,0.0,147,0,False,True,unstable_response,3.0,high,0.10182809293373551,0.0,73.5,0.0,False,0.03135435500129988,0.037002625002060086,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_007/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_007/fast_nmpc_0p5s/metrics.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,corridor_centered_nmpc,0.09082648823036274,0.17182809293382179,0.0666113236614853,52.147294398964654,0.0,0.0,147,0,False,True,unstable_response,3.0,high,0.10182809293382178,0.0,73.5,0.0,False,0.032093190408900754,0.037777582998387516,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_007/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_007/corridor_centered_nmpc/metrics.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,corridor_barrier_nmpc,0.09083072516528157,0.17182809293369317,0.06659188365087482,51.90668477197432,0.0,0.0,147,0,False,True,unstable_response,3.0,high,0.10182809293369316,0.0,73.5,0.0,False,0.03249418977383275,0.0376813750481233,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/stress/scenario_007/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_007/corridor_barrier_nmpc/metrics.json
stress,7,10062,1.2089415706681728,1.0388272811690047,1.3554360679161346,1.3044208428948538,0.5192310882170614,0.5,0.0026701265000948606,0.0005495050286051618,0.003951881981624145,-0.02856479410371991,0.06863168780382735,0.03341671052271779,3459.989578338532,success_recovery_nmpc,0.09082599828961047,0.17182809293368956,0.06661491829134099,52.2106539663579,0.0,0.0,147,0,False,True,unstable_response,3.0,high,0.10182809293368955,0.0,73.5,0.0,False,0.03336600041215677,0.039675041974987835,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/stress/scenario_007/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_007/success_recovery_nmpc/metrics.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,nominal_nmpc_2s,0.08672642857225807,0.14108469671513654,0.03302785879873232,49.76039882924134,0.0,0.06542056074766354,157,0,False,False,alpha_corridor_violation,42.5,low,0.07108469671513654,0.0,78.5,0.0,False,0.03153431837240027,0.036785083007998765,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_008/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_008/nominal_nmpc_2s/metrics.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,fast_nmpc_1s,0.08621355545580255,0.14147710874657715,0.03366734098014298,49.749055211527136,0.0,0.0529595015576324,158,0,False,False,alpha_corridor_violation,42.5,low,0.07147710874657714,0.0,79.0,0.0,False,0.0346699071056007,0.04744204197777435,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_008/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_008/fast_nmpc_1s/metrics.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,fast_nmpc_0p5s,0.08611370775090676,0.1414914079555058,0.03398573441366674,46.23986395587407,0.0,0.003115264797507788,158,0,False,False,alpha_corridor_violation,42.5,low,0.07149140795550579,0.0,79.0,0.0,False,0.030763924074347634,0.03622199996607378,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_008/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_008/fast_nmpc_0p5s/metrics.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,corridor_centered_nmpc,0.08622939248069147,0.141626128740427,0.034230247811406996,47.762815946216094,0.0,0.006230529595015576,158,0,False,False,alpha_corridor_violation,42.5,low,0.07162612874042698,0.0,79.0,0.0,False,0.0309192626022609,0.03642333298921585,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_008/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_008/corridor_centered_nmpc/metrics.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,corridor_barrier_nmpc,0.08621728914213682,0.14161301088201192,0.034219166537914944,47.691198281210504,0.0,0.006230529595015576,158,0,False,False,alpha_corridor_violation,42.5,low,0.07161301088201191,0.0,79.0,0.0,False,0.03090282258663959,0.03591854200931266,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/stress/scenario_008/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_008/corridor_barrier_nmpc/metrics.json
stress,8,10063,0.8335060423399854,0.7696806349912375,0.9305283352741281,1.2375055536530342,0.5503909427735989,1.5,0.0044337869270696635,0.0032557376219124403,0.006310158083378462,-0.03685153363557458,0.03625405135993723,-0.02996141992935113,-2133.7130355660106,success_recovery_nmpc,0.08623331486429338,0.1416281772174179,0.03424088045031143,47.80090151525516,0.0,0.006230529595015576,158,0,False,False,alpha_corridor_violation,42.5,low,0.0716281772174179,0.0,79.0,0.0,False,0.030842259597697663,0.03593054099474102,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/stress/scenario_008/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_008/success_recovery_nmpc/metrics.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,nominal_nmpc_2s,0.051923180705987684,0.11465290559748681,0.052124900291017864,50.95694061453314,0.0,0.08411214953271028,58,0,False,False,alpha_corridor_violation,4.5,high,0.0446529055974868,0.0,29.0,0.0,True,0.029140367864682857,0.037337583024054766,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_009/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_009/nominal_nmpc_2s/metrics.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,fast_nmpc_1s,0.04855100805438291,0.11465735269168481,0.0526218965176044,47.68813181356312,0.0,0.11526479750778816,58,0,False,False,alpha_corridor_violation,4.5,high,0.044657352691684804,0.0,29.0,0.0,False,0.03041681082758717,0.039423834008630365,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_009/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_009/fast_nmpc_1s/metrics.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,fast_nmpc_0p5s,0.047741828029397096,0.11467586257434209,0.05279081064506205,49.72668874537415,0.0,0.024922118380062305,58,0,False,True,unstable_response,4.5,high,0.044675862574342085,0.0,29.0,0.0,False,0.02997880449991476,0.03650833299616352,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_009/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_009/fast_nmpc_0p5s/metrics.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,corridor_centered_nmpc,0.04664376972333151,0.11467586257445064,0.053477431852161916,44.66830422074818,0.0,0.0778816199376947,58,0,False,True,unstable_response,4.5,high,0.04467586257445064,0.0,29.0,0.0,False,0.030447109460227214,0.036515792016871274,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_009/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_009/corridor_centered_nmpc/metrics.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,corridor_barrier_nmpc,0.046810537196592394,0.11467586257426723,0.053275646140775075,46.778849933240615,0.0,0.06853582554517133,58,0,False,True,unstable_response,4.5,high,0.04467586257426723,0.0,29.0,0.0,False,0.030587487026281668,0.03678020799998194,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/stress/scenario_009/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_009/corridor_barrier_nmpc/metrics.json
stress,9,10064,1.281899664862359,1.0562693030570327,1.032465990952283,0.8263156380567156,0.3503435486143336,0.5,0.0039973642229913595,0.0017128917307545973,0.0028295231143715465,-0.018142358005888995,0.056068559117104726,-0.03378990511339164,1788.0146016570297,success_recovery_nmpc,0.046603948286336155,0.11467586257428089,0.05350879433903557,44.68849984079746,0.0,0.07165109034267912,58,0,False,True,unstable_response,4.5,high,0.044675862574280883,0.0,29.0,0.0,False,0.03068554554859211,0.03900104097556323,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/stress/scenario_009/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_009/success_recovery_nmpc/metrics.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,nominal_nmpc_2s,0.10884882466792575,0.1633835545393702,0.03047637637931911,54.49986166027032,0.0,0.037383177570093455,199,0,False,False,alpha_corridor_violation,44.0,low,0.09338355453937021,0.0,99.5,0.0,False,0.03216668412040482,0.03697454201756045,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_010/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_010/nominal_nmpc_2s/metrics.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,fast_nmpc_1s,0.10913467262738195,0.16374481398013252,0.030421385374767504,53.545368399471684,0.0,0.018691588785046728,199,0,False,False,alpha_corridor_violation,44.0,low,0.09374481398013251,0.0,99.5,0.0,False,0.03239128156637437,0.040266500029247254,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_010/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_010/fast_nmpc_1s/metrics.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,fast_nmpc_0p5s,0.10922766566709408,0.16386264890207142,0.030404362077507737,53.10644309040095,0.0,0.006230529595015576,199,0,False,False,alpha_corridor_violation,44.0,low,0.0938626489020714,0.0,99.5,0.0,False,0.03164791878087249,0.03740091697545722,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_010/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_010/fast_nmpc_0p5s/metrics.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,corridor_centered_nmpc,0.10929744203787901,0.16395130242256947,0.030391173020587935,53.80002338135957,0.0,0.009345794392523364,199,0,False,False,alpha_corridor_violation,44.0,low,0.09395130242256947,0.0,99.5,0.0,False,0.03129033902420653,0.03596908395411447,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_010/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_010/corridor_centered_nmpc/metrics.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,corridor_barrier_nmpc,0.10928924541455633,0.16394087038567728,0.03039271479516092,53.74282511639392,0.0,0.012461059190031152,199,0,False,False,alpha_corridor_violation,44.0,low,0.09394087038567728,0.0,99.5,0.0,False,0.031761046746169794,0.03818533301819116,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/stress/scenario_010/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_010/corridor_barrier_nmpc/metrics.json
stress,10,10065,0.8110666888451326,0.7751155988563968,0.9953390168674571,0.9949907062933526,0.11269204387241392,0.5,0.00252912219966367,0.00298605263509644,0.007259643633483265,-0.00880268662044514,0.04432937602642151,0.01685082277701181,-6452.231293970599,success_recovery_nmpc,0.10929923030887644,0.16395355842765147,0.03039081922106047,53.836517407995856,0.0,0.009345794392523364,199,0,False,False,alpha_corridor_violation,44.0,low,0.09395355842765146,0.0,99.5,0.0,False,0.032489955435779726,0.03867070801788941,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/stress/scenario_010/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_010/success_recovery_nmpc/metrics.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,nominal_nmpc_2s,0.11355157832485434,0.17619720931405214,0.02711429416941461,50.429330402029635,0.0,0.09034267912772585,197,0,False,False,alpha_corridor_violation,35.0,low,0.10619720931405213,0.0,98.5,0.0,False,0.03247599076425059,0.037640375026967376,2.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_011/nominal_nmpc_2s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_011/nominal_nmpc_2s/metrics.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,fast_nmpc_1s,0.11333820449555856,0.17636911433309105,0.027609684008745396,49.958150615542074,0.0,0.04672897196261682,197,0,False,False,alpha_corridor_violation,35.0,low,0.10636911433309106,0.0,98.5,0.0,False,0.031632441681338275,0.03819083294365555,1.0,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_011/fast_nmpc_1s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_011/fast_nmpc_1s/metrics.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,fast_nmpc_0p5s,0.11330261005747776,0.17637545192087256,0.027827998280692576,47.76917423608444,0.0,0.006230529595015576,197,0,False,False,alpha_corridor_violation,35.0,low,0.10637545192087254,0.0,98.5,0.0,False,0.03166188419298951,0.037889375002123415,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_011/fast_nmpc_0p5s/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_011/fast_nmpc_0p5s/metrics.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,corridor_centered_nmpc,0.11340583284855725,0.17651050286263859,0.027915989286588564,50.416307424588325,0.0,0.028037383177570093,197,0,False,False,alpha_corridor_violation,35.0,low,0.10651050286263858,0.0,98.5,0.0,False,0.031051007795765577,0.03581112500978634,0.5,10,0.0,12,160.0,outputs/phase16_success_recovery/stress/scenario_011/corridor_centered_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_011/corridor_centered_nmpc/metrics.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,corridor_barrier_nmpc,0.11337602226753224,0.1764727350378623,0.027913542493444646,50.16013903710327,0.0,0.037383177570093455,197,0,False,False,alpha_corridor_violation,35.0,low,0.10647273503786228,0.0,98.5,0.0,False,0.030863722212753342,0.03522266598884016,0.5,10,0.015,12,160.0,outputs/phase16_success_recovery/stress/scenario_011/corridor_barrier_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_011/corridor_barrier_nmpc/metrics.json
stress,11,10066,0.8553067223387508,0.9882873711081437,1.2051754055603177,1.2398431906970213,0.2359434754068803,1.5,0.005618080174128979,0.0024591399973336293,0.0066085331808780545,-0.0048269381253235565,0.031643640441132125,0.007538369299854642,-3289.503656277946,success_recovery_nmpc,0.11344322021571132,0.17655800252660758,0.02791016264551912,50.47624272424846,0.0,0.03115264797507788,197,0,False,False,alpha_corridor_violation,35.0,low,0.10655800252660759,0.0,98.5,0.0,False,0.03125577865185135,0.03705545800039545,0.5,10,0.012,12,160.0,outputs/phase16_success_recovery/stress/scenario_011/success_recovery_nmpc/trajectory.csv,outputs/phase16_success_recovery/stress/scenario_011/success_recovery_nmpc/metrics.json
