controller,time_s,alpha_rad,q_radps,theta_rad,alpha_ref_rad,q_ref_radps,theta_ref_rad,alpha_min_rad,alpha_max_rad,q_min_radps,q_max_radps,delta_flap_raw_rad,delta_flap_rad,delta_flap_rate_radps,flap_min_rad,flap_max_rad,flap_rate_min_radps,flap_rate_max_radps,flap_saturated,flap_rate_saturated,corridor_violation,alpha_error_rad,q_error_rad,theta_error_rad,pitching_moment_nm,cm,flap_effectiveness,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa
gain_scheduled_lqr,124.0,-0.0163126158092717,-0.0032593610778863737,-0.02700384313241595,0.20381667918858004,-0.001700124511718748,-0.146435625,0.13381667918858003,0.27381667918858005,-0.08,0.08,0.026562449423066403,0.026562449423066403,0.0027950496988560225,-0.35,0.35,-0.18,0.18,False,False,True,-0.22012929499785175,-0.0015592365661676257,0.11943178186758406,2340.7208180951197,0.0170445505599501,0.8204252416177731,48034.65624999999,3183.5829661521066,10.789318961421568,0.0010585752832571451,5364.436371334176
gain_scheduled_lqr,124.5,-0.016145369880315064,-0.0032126188327990897,-0.028621832067993628,0.2028299181771225,-0.0016832714843749708,-0.14728149780273436,0.1328299181771225,0.27282991817712254,-0.08,0.08,0.027971593860254718,0.027971593860254718,0.0028182888743766288,-0.35,0.35,-0.18,0.18,False,False,True,-0.21897528805743757,-0.001529347348424119,0.11865966573474074,2318.4235148354774,0.01665057953615929,0.8222453154183749,47907.77532958985,3173.738916697176,10.755956994552639,0.0010799684165664928,5439.055040191753
gain_scheduled_lqr,125.0,-0.01597352170442352,-0.003166325558679729,-0.030216561875514004,0.2018476474455297,-0.0016662280273437857,-0.14811889648437498,0.13184764744552968,0.2718476474455297,-0.08,0.08,0.029384733243588035,0.029384733243588035,0.0028262787666666345,-0.35,0.35,-0.18,0.18,False,False,True,-0.2178211691499532,-0.0015000975313359433,0.11790233460886099,2294.200072821836,0.016253044905405974,0.8240484753833285,47782.16552734375,3164.0011859617425,10.722955347043506,0.0011015730670286355,5513.8708387371225
gain_scheduled_lqr,125.5,-0.015797772502080053,-0.003120519518770066,-0.03178826662767153,0.20087013112791136,-0.0016489941406250264,-0.14894772583007815,0.13087013112791135,0.27087013112791136,-0.08,0.08,0.030794729403834542,0.030794729403834542,0.0028199923204930144,-0.35,0.35,-0.18,0.18,False,False,True,-0.21666790362999142,-0.0014715253781450396,0.11715945920240661,2268.283412421442,0.015853835800297478,0.8258344705001837,47657.84112548828,3154.3706899542217,10.69031712329166,0.0011233821892297998,5588.856975297424
gain_scheduled_lqr,126.0,-0.0156187674465687,-0.003075234330917299,-0.03333719836635838,0.19989763335837718,-0.0016315698242187482,-0.149767890625,0.12989763335837717,0.2698976333583772,-0.08,0.08,0.03219493350409386,0.03219493350409386,0.0028004082005186337,-0.35,0.35,-0.18,0.18,False,False,True,-0.21551640080494588,-0.0014436645066985506,0.11643069225864164,2240.90476228755,0.015454724385455343,0.8276030497155658,47534.81640625,3144.848343427045,10.658045423437997,0.001145388323916055,5663.985982127133
gain_scheduled_lqr,126.5,-0.015437099310749323,-0.0030304990009491317,-0.03486362478834798,0.19893041827103683,-0.0016139550781250067,-0.1505792956542969,0.12893041827103682,0.2689304182710368,-0.08,0.08,0.03357918728458531,0.03357918728458531,0.0027685075609829024,-0.35,0.35,-0.18,0.18,False,False,True,-0.21436751758178615,-0.001416543922824125,0.11571567086594892,2212.292558855655,0.015057365230935458,0.8293539619569262,47413.10565185547,3135.4350598845976,10.626143343393725,0.0011675835932035568,5739.229722790633
gain_scheduled_lqr,127.0,-0.015253311755085135,-0.0029863379781380835,-0.036367826953181914,0.19796875000000003,-0.0015961499023437464,-0.15138184570312502,0.12796875000000002,0.26796875000000003,-0.08,0.08,0.03494182254005662,0.03494182254005662,0.0027252705109426234,-0.35,0.35,-0.18,0.18,False,False,True,-0.21322206175508515,-0.001390188075794337,0.1150140187499431,2182.6713547160693,0.01466329500187646,0.8310869561544854,47292.72314453125,3126.131751591069,10.594613974866968,0.0011899596963019607,5814.55940037254
gain_scheduled_lqr,127.5,-0.015067902304706246,-0.0029427712325653574,-0.037850097024258525,0.19701289267937644,-0.0015781542968750228,-0.15217544555664064,0.12701289267937643,0.26701289267937645,-0.08,0.08,0.036277658716048045,0.036277658716048045,0.0026716723519828456,-0.35,0.35,-0.18,0.18,False,False,True,-0.2120807949840827,-0.0013646169356903346,0.11432534853238212,2152.2607494730037,0.014273932513763288,0.832801781263368,47173.683166503906,3116.9393295782206,10.563460405389087,0.0012125079057807378,5889.945566523043
gain_scheduled_lqr,128.0,-0.0148813250581597,-0.0028998143539231106,-0.03931073605395851,0.19606311044327573,-0.0015599682617187804,-0.15296000000000004,0.12606311044327573,0.26606311044327574,-0.08,0.08,0.03758199854763189,0.03758199854763189,0.00260867966316769,-0.35,0.35,-0.18,0.18,False,False,True,-0.21094443550143543,-0.0013398460922043301,0.11364926394604152,2121.2743560890635,0.01389057919244337,0.8344981862859295,47055.99999999999,3107.8587036530726,10.532685718340742,0.0012352190644081091,5965.358131344664
gain_scheduled_lqr,128.5,-0.014693993165772927,-0.0028574786710346633,-0.040750051823347566,0.1951196674258077,-0.0015415917968749637,-0.15373541381835942,0.12511966742580768,0.2651196674258077,-0.08,0.08,0.03885062170054959,0.03885062170054959,0.0025372463058354056,-0.35,0.35,-0.18,0.18,False,False,True,-0.20981366059158063,-0.0013158868741596995,0.11298536199501186,2089.918814935643,0.013514419967986286,0.8361759202942732,46939.687927246094,3098.8907824055045,10.502292992977637,0.0012580835825921851,6040.766374125631
gain_scheduled_lqr,129.0,-0.01450628111120686,-0.002815771391128508,-0.042168356746574834,0.19418282776108192,-0.0015230249023436837,-0.154501591796875,0.12418282776108192,0.26418282776108193,-0.08,0.08,0.04007977640906879,0.04007977640906879,0.0024583094170383957,-0.35,0.35,-0.18,0.18,False,False,True,-0.20868910887228878,-0.0012927464887848242,0.11233323505030017,2058.392866852645,0.013146524621827336,0.8378347324529601,46824.76123046875,3090.036473215777,10.472285304456019,0.0012810914364537352,6116.1389549244395
gain_scheduled_lqr,129.5,-0.014318526825766627,-0.002774695757676627,-0.04356596584954739,0.19325285558320815,-0.001504267578124996,-0.1552584387207031,0.12325285558320814,0.26325285558320816,-0.08,0.08,0.04126616913743836,0.04126616913743836,0.002372785456739135,-0.35,0.35,-0.18,0.18,False,False,True,-0.20757138240897477,-0.001270428179551631,0.11169247287115572,2026.8864954664718,0.012787849597373342,0.8394743720419061,46711.23419189453,3081.2966822619824,10.442665723857933,0.0013042321665596524,6191.443927008796
gain_scheduled_lqr,130.0,-0.014131033661345214,-0.00273425122540339,-0.04494319483181524,0.19233001502629604,-0.0014853198242187893,-0.156005859375,0.12233001502629604,0.26233001502629605,-0.08,0.08,0.04240695232229341,0.04240695232229341,0.0022815663697101085,-0.35,0.35,-0.18,0.18,False,False,True,-0.20646104868764126,-0.0012489314011846007,0.11106266454318475,1995.5801478376907,0.012439240275438626,0.8410945884794722,46599.12109375,3072.6723145274013,10.413437318216143,0.0013274948773458583,6266.648750151349
gain_scheduled_lqr,130.5,-0.01394407224447672,-0.0026944336508906374,-0.04630035821985918,0.1914145702244553,-0.0014661816406250083,-0.1567437585449219,0.12141457022445529,0.2614145702244553,-0.08,0.08,0.04349971028123201,0.04349971028123201,0.00218551591787719,-0.35,0.35,-0.18,0.18,False,False,True,-0.205358642468932,-0.001228252010265629,0.11044340032506272,1964.6440412369936,0.01210143370765328,0.8426951313457428,46488.43621826172,3064.164273807798,10.384603150538863,0.001350868237257884,6341.720304783813
gain_scheduled_lqr,131.0,-0.013757882230851537,-0.0026552354970493406,-0.04763776761914769,0.19050678531179568,-0.001446853027343764,-0.157472041015625,0.12050678531179568,0.2605067853117957,-0.08,0.08,0.04454244339791896,0.04454244339791896,0.0020854662333739116,-0.35,0.35,-0.18,0.18,False,False,True,-0.20426466754264722,-0.0012083824697055765,0.10983427339647732,1934.2375624967638,0.011775061793388211,0.844275750405994,46379.19384765625,3055.7734627186314,10.356166279834195,0.001374340479636695,6416.624907009422
gain_scheduled_lqr,131.5,-0.013572673976780069,-0.0026166460496000665,-0.04895573007143234,0.18960692442242677,-0.001427333984375001,-0.15819061157226566,0.11960692442242676,0.2596069244224268,-0.08,0.08,0.04553355071640042,0.04553355071640042,0.001982214636962909,-0.35,0.35,-0.18,0.18,False,False,True,-0.20317959839920685,-0.0011893120652250655,0.10923488150083333,1904.5087649737027,0.011460654878802453,0.8458361956343506,46271.408264160156,3047.5007827021896,10.328129761134306,0.0013978994043767562,6491.328324473455
gain_scheduled_lqr,132.0,-0.013388630141470514,-0.0025786516436045403,-0.05025454652279705,0.18871525169045833,-0.0014076245117187192,-0.158899375,0.11871525169045832,0.25871525169045834,-0.08,0.08,0.04647181109669407,0.04647181109669407,0.001876520760587308,-0.35,0.35,-0.18,0.18,False,False,True,-0.20210388183192884,-0.001171027131885821,0.10864482847720296,1875.5939667062405,0.011158645750385552,0.8473762172376315,46165.09375,3039.3471340346637,10.300496645519406,0.0014215323803823956,6565.79579308995
gain_scheduled_lqr,132.5,-0.013205907231597787,-0.002541235898019705,-0.05153451040697997,0.18783203125000003,-0.001387724609374974,-0.15959823608398438,0.11783203125000002,0.25783203125000004,-0.08,0.08,0.047356363099624876,0.047356363099624876,0.0017691040058616103,-0.35,0.35,-0.18,0.18,False,False,True,-0.20103793848159782,-0.0011535112886447308,0.10806372567700441,1847.6174518991372,0.010869373989982367,0.8488955656793845,46060.264587402344,3031.31341583313,10.273269980141405,0.0014452263488476894,6639.9920346219615
gain_scheduled_lqr,133.0,-0.013024637097474511,-0.0025043799562038042,-0.05279590634746201,0.1869575272351615,-0.0013676342773437655,-0.16028709960937498,0.11695752723516151,0.2569575272351615,-0.08,0.08,0.04818668378178215,0.04818668378178215,0.0016606413643145412,-0.35,0.35,-0.18,0.18,False,False,True,-0.19998216433263602,-0.0011367456788600387,0.10749119326191298,1820.6912764190488,0.010593090653652538,0.850393991704108,45956.93505859375,3023.4005260624763,10.246452808247394,0.0014689678273840136,6713.881275111752
gain_scheduled_lqr,133.5,-0.012844928388181631,-0.0024680627302910985,-0.054039008980777375,0.1860920037800526,-0.0013473535156250382,-0.16096587036132814,0.1160920037800526,0.2560920037800526,-0.08,0.08,0.04896256659105741,0.04896256659105741,0.0015517656185505269,-0.35,0.35,-0.18,0.18,False,False,True,-0.19893693216823424,-0.0011207092146660602,0.10692686138055077,1794.9151765728664,0.010329963232923898,0.8518712463616613,45855.11944580078,3015.6093615422524,10.22004816920285,0.001492742915018232,6787.427264156084
gain_scheduled_lqr,134.0,-0.01266686797126695,-0.002432261147367128,-0.055264081902463597,0.18523572501878288,-0.0013268823242187366,-0.16163445312500002,0.11523572501878288,0.2552357250187829,-0.08,0.08,0.04968409855947742,0.04968409855947742,0.0014430639368400167,-0.35,0.35,-0.18,0.18,False,False,True,-0.19790259299004984,-0.0011053788231483912,0.10637037122253643,1770.3765790891014,0.010080080854064874,0.8533270810318607,45754.83203125,3007.9408179534475,10.194059098514616,0.001516537298083307,6860.593295021097
gain_scheduled_lqr,134.5,-0.012490522321066688,-0.002396950395418758,-0.05647137673604504,0.1843889550854621,-0.0013062207031249717,-0.16229275268554688,0.1143889550854621,0.2543889550854621,-0.08,0.08,0.0503516369931814,0.0503516369931814,0.0013350768674079694,-0.35,0.35,-0.18,0.18,False,False,True,-0.19687947740652878,-0.0010907296922937865,0.10582137594950183,1747.1507089461293,0.009843459668890154,0.8547612474492646,45656.087097167976,3000.3957898452063,10.168488627853662,0.001540336257021614,6933.34222558999
gain_scheduled_lqr,135.0,-0.012315938878339847,-0.0023621041671010503,-0.05766113232444789,0.1835519581141999,-0.0012853686523437435,-0.162940673828125,0.11355195811419988,0.2535519581141999,-0.08,0.08,0.05096578585935824,0.05096578585935824,0.001228297732353667,-0.35,0.35,-0.18,0.18,False,False,True,-0.19586789699253973,-0.0010767355147573068,0.1052795415036771,1725.3007905154252,0.00962004838935065,0.856173497728144,45558.89892578125,2992.97517064147,10.143339785077583,0.0015641246741198366,7005.636500135932
gain_scheduled_lqr,135.5,-0.012143147382719934,-0.0023276948994542857,-0.0588335740422883,0.18272499823910593,-0.0012643261718749965,-0.16357812133789063,0.11272499823910592,0.25272499823910594,-0.08,0.08,0.05152737206722774,0.05152737206722774,0.0011231724157390044,-0.35,0.35,-0.18,0.18,False,False,True,-0.19486814562182586,-0.0010633687275792892,0.10474454729560233,1704.8783364160481,0.009409733917642393,0.8575635843876396,45463.281799316406,2985.6798526475577,10.118615594252912,0.001587887042192582,7077.438171911422
gain_scheduled_lqr,136.0,-0.011972161178475113,-0.002293694007817167,-0.059988913226570385,0.18190833959429,-0.0012430932617187862,-0.164205,0.11190833959429,0.25190833959429004,-0.08,0.08,0.05203742183443277,0.05203742183443277,0.0010200995344100683,-0.35,0.35,-0.18,0.18,False,False,True,-0.1938805007727651,-0.0010506007460983806,0.10421608677342961,1685.9235175429749,0.009212347023877427,0.8589312603771045,45369.25,2978.5107270566778,10.094319075677182,0.0016116074742302785,7148.708926544959
gain_scheduled_lqr,136.5,-0.011802978493217878,-0.0022600721123135215,-0.06112734672248629,0.1811022463138618,-0.0012216699218750016,-0.1648212145996094,0.11110224631386179,0.2511022463138618,-0.08,0.08,0.05249713732208239,0.05249713732208239,0.0009194309752992291,-0.35,0.35,-0.18,0.18,False,False,True,-0.19290522480707967,-0.0010384021904385199,0.10369386787712312,1668.4656069329221,0.009027668024363805,0.8602762791016343,45276.817810058594,2971.468683956373,10.07045324590077,0.0016352697140248186,7219.410106233965
gain_scheduled_lqr,137.0,-0.01163558368850985,-0.0022267992554370754,-0.06224905654023617,0.18030698253193092,-0.0012000561523436981,-0.165426669921875,0.11030698253193091,0.25030698253193095,-0.08,0.08,0.05290787371151756,0.05290787371151756,0.0008214727788703469,-0.35,0.35,-0.18,0.18,False,False,True,-0.19194256622044076,-0.0010267431030933773,0.10317761338163882,1652.5234894707237,0.008855432415158007,0.86159839444778,45185.99951171875,2964.5546123349086,10.047021117748553,0.0016588571477846705,7289.50273472313
gain_scheduled_lqr,137.5,-0.011469948480757204,-0.002193845109419261,-0.06335420961808819,0.1795228123826071,-0.0011782519531250424,-0.1660212707519531,0.10952281238260708,0.2495228123826071,-0.08,0.08,0.05327111688337932,0.05327111688337932,0.0007264863437235203,-0.35,0.35,-0.18,0.18,False,False,True,-0.19099276086336428,-0.0010155931562942184,0.10266706113386492,1638.106228946,0.008695336417853514,0.862897360809448,45096.80938720703,2957.7694000875917,10.024025700341314,0.0016823528167488756,7358.947543055385
gain_scheduled_lqr,138.0,-0.011306033130377705,-0.0021611791722352157,-0.06444295768628365,0.17875000000000002,-0.0011562573242187568,-0.16660492187500003,0.10875000000000001,0.24875000000000003,-0.08,0.08,0.05358846184571142,0.05358846184571142,0.0006346899246642002,-0.35,0.35,-0.18,0.18,False,False,True,-0.19005603313037772,-0.001004921848016459,0.10216196418871638,1625.2136836179748,0.008547042397323136,0.8641729331139841,45009.26171875,2951.1139340230284,10.001469999116953,0.00170573943080729,7427.7049960826325
gain_scheduled_lqr,138.5,-0.011143787596931277,-0.002128770951280326,-0.0655154372258643,0.1779888095182194,-0.0011340722656249524,-0.16717752807617187,0.1079888095182194,0.24798880951821942,-0.08,0.08,0.05386159204278612,0.05386159204278612,0.0005462603941494004,-0.35,0.35,-0.18,0.18,False,False,True,-0.18913259711515068,-0.0009946986856553736,0.10166209085030757,1613.8371612396982,0.008410184114300237,0.8654248668484424,44923.37078857422,2944.589099869325,9.979357015851507,0.001728999383132018,7495.735319722064
gain_scheduled_lqr,139.0,-0.01098315265773197,-0.002096590133930895,-0.0665717695160601,0.17723950507137493,-0.0011116967773437958,-0.167738994140625,0.10723950507137492,0.24723950507137493,-0.08,0.08,0.054092259659574926,0.054092259659574926,0.00046133523357760886,-0.35,0.35,-0.18,0.18,False,False,True,-0.1882226577291069,-0.0009848933565870994,0.10116722462456489,1603.9601044672816,0.00828437177939117,0.8666529180860374,44839.15087890625,2938.19578228022,9.957689748679924,0.0017521147658225802,7562.998528943104
gain_scheduled_lqr,139.5,-0.010824060987389176,-0.00206460674438424,-0.06761206076352824,0.1765023507935763,-0.0010891308593750093,-0.16828922485351566,0.10650235079357628,0.2465023507935763,-0.08,0.08,0.05428226702019412,0.05428226702019412,0.0003800147212383864,-0.35,0.35,-0.18,0.18,False,False,True,-0.18732641178096546,-0.0009754758850092308,0.10067716408998742,1595.5587976567042,0.008169196878895571,0.867856843512781,44756.616271972656,2931.934864841167,9.93647119211668,0.001775067386564824,7629.4544564693115
gain_scheduled_lqr,140.0,-0.01066643819574888,-0.002032791286353601,-0.06863640230647663,0.17577761081893314,-0.0010663745117187595,-0.168828125,0.10577761081893314,0.24577761081893315,-0.08,0.08,0.05443344916134846,0.05443344916134846,0.00030236428230867585,-0.35,0.35,-0.18,0.18,False,False,True,-0.18644404901468203,-0.0009664167746348414,0.10019172269352336,1588.6030862745642,0.008064236746880876,0.8690364004543025,44675.78125,2925.80723007535,9.91570433707618,0.0017978387863009481,7695.062782178614
gain_scheduled_lqr,140.5,-0.010510203821810485,-0.002001114871368824,-0.06964487088653673,0.1750655492815552,-0.001043427734374991,-0.16935559936523442,0.1050655492815552,0.24506554928155522,-0.08,0.08,0.0545476576438651,0.0545476576438651,0.00022841696503328457,-0.35,0.35,-0.18,0.18,False,False,True,-0.1855757531033657,-0.000957687136993833,0.09971072847869769,1583.0571005204745,0.007969058862285154,0.8701913469028518,44596.660095214844,2919.813759449646,9.895392170892935,0.0018204102579052887,7759.783063184544
gain_scheduled_lqr,141.0,-0.01035527228136987,-0.0019695493326018485,-0.07063752898116811,0.17436643031555224,-0.0010202905273437035,-0.169871552734375,0.10436643031555223,0.24436643031555225,-0.08,0.08,0.05462674564874159,0.05462674564874159,0.00015817600975298607,-0.35,0.35,-0.18,0.18,False,False,True,-0.1847217025969221,-0.000949258805258145,0.09923402375320688,1578.8799751886738,0.007883224853941275,0.8713214415444862,44519.26708984375,2913.9553333805284,9.875537677341596,0.0018427628658576915,7823.574764580349
gain_scheduled_lqr,141.5,-0.010201553766373748,-0.001938067324295464,-0.07161442518937654,0.17368051805503382,-0.0009969628906250083,-0.17037588989257813,0.10368051805503381,0.24368051805503382,-0.08,0.08,0.05467255438696289,0.05467255438696289,9.161747644259588e-05,-0.35,0.35,-0.18,0.18,False,False,True,-0.18388207182140756,-0.0009411044336704558,0.09876146470320159,1576.0265583652515,0.007806294200743642,0.8724264437864387,44443.61651611328,2908.2328312399127,9.856143836656756,0.0018648774669033723,7886.39729082693
gain_scheduled_lqr,142.0,-0.010048955094253154,-0.0019066424070217957,-0.07257559466360347,0.17300807663410972,-0.0009734448242187388,-0.170868515625,0.10300807663410971,0.24300807663410973,-0.08,0.08,0.05468690083632549,0.05468690083632549,2.86928987252022e-05,-0.35,0.35,-0.18,0.18,False,False,True,-0.18305703172836288,-0.0009331975828030569,0.09829292096139652,1574.4481021839347,0.007737827618306067,0.87350611378467,44369.72265625,2902.64713136095,9.837213625552586,0.0018867347316852518,7948.2100177651255
gain_scheduled_lqr,142.5,-0.009897380505824166,-0.0018752491191324058,-0.07352105958079219,0.17234937018688956,-0.000949736328125006,-0.17134933471679686,0.10234937018688955,0.24234937018688957,-0.08,0.08,0.05467156680352059,0.05467156680352059,-3.066806560980684e-05,-0.35,0.35,-0.18,0.18,False,False,True,-0.18224675069271373,-0.0009255127910073999,0.09782827513600467,1574.0929295454998,0.007677390127402196,0.8745602124716015,44297.59979248047,2897.199111043762,9.818750017242264,0.0019083151673316063,8008.972325231677
gain_scheduled_lqr,143.0,-0.009746732410691747,-0.0018438630348836347,-0.07445082964584684,0.1717046628474831,-0.0009258374023437543,-0.171818251953125,0.10170466284748308,0.2417046628474831,-0.08,0.08,0.054628289295233834,0.054628289295233834,-8.65550165735085e-05,-0.35,0.35,-0.18,0.18,False,False,True,-0.18145139525817483,-0.0009180256325398803,0.09736742230727816,1574.9070714636184,0.007624553803360936,0.8755885015840311,44227.26220703125,2891.8896465611238,9.800755981457243,0.0019295991409788982,8068.643630257996
gain_scheduled_lqr,143.5,-0.009596912079458154,-0.0018124608098273533,-0.07536490262096958,0.17107421875,-0.0009017480468749839,-0.17227517211914062,0.10107421875,0.24107421875,-0.08,0.08,0.05455875216954281,0.05455875216954281,-0.0001390742513820431,-0.35,0.35,-0.18,0.18,False,False,True,-0.18067113082945815,-0.0009107127629523694,0.09691026949817104,1576.8348704485593,0.0075789002090233416,0.8765907436912289,44158.724182128906,2886.719613164095,9.783234484466332,0.001950566904206357,8127.183420829646
gain_scheduled_lqr,144.0,-0.009447820282411638,-0.0017810202141488494,-0.0762632648746785,0.17045830202855,-0.0008774682617187501,-0.17271999999999998,0.10045830202855,0.24045830202855,-0.08,0.08,0.05446457902706697,0.05446457902706697,-0.00018834628495167927,-0.35,0.35,-0.18,0.18,False,False,True,-0.17990612231096165,-0.0009035519524300992,0.09645673512532149,1579.8195461372354,0.007540022517178028,0.8775667022232162,44092.0,2881.6898850875914,9.766188489094581,0.0019711986183557724,8184.551290183988
gain_scheduled_lqr,144.5,-0.009299357874745935,-0.001749520154709143,-0.07714589194466923,0.1698571768172427,-0.0008529980468749976,-0.17315264038085937,0.09985717681724268,0.2398571768172427,-0.08,0.08,0.054347327291297154,0.054347327291297154,-0.0002345034715396377,-0.35,0.35,-0.18,0.18,False,False,True,-0.1791565346919886,-0.0008965221078341453,0.09600674843619014,1583.8037201560987,0.007507527331288486,0.8785161414992242,44027.103942871094,2876.8013355559106,9.749620954742001,0.0019914743807066928,8240.706971622782
gain_scheduled_lqr,145.0,-0.009151426328728892,-0.0017179406866090347,-0.07801274910907655,0.16927110725018785,-0.0008283374023437817,-0.17357299804687498,0.09927110725018784,0.23927110725018785,-0.08,0.08,0.05420848341892914,0.05420848341892914,-0.00027768774473602154,-0.35,0.35,-0.18,0.18,False,False,True,-0.17842253357891674,-0.0008896032842652529,0.09556024893779844,1588.7298979688856,0.007481036215887856,0.8794388267563331,43964.05029296875,2872.054836788207,9.733534837402127,0.0020113742514739443,8295.610373815613
gain_scheduled_lqr,145.5,-0.009003928213592706,-0.001686263015136866,-0.07886379196111215,0.16870035746149514,-0.0008034863281249915,-0.17398097778320315,0.09870035746149514,0.23870035746149515,-0.08,0.08,0.05404945917369419,0.05404945917369419,-0.00031804849046990213,-0.35,0.35,-0.18,0.18,False,False,True,-0.17770428567508784,-0.0008827766870118745,0.095117185822091,1594.540906211231,0.007460186950273789,0.8803345241782927,43902.85333251953,2867.45126000391,9.717933089680376,0.002030878281591176,8349.221616569579
gain_scheduled_lqr,146.0,-0.008856767624253144,-0.0016544694889916408,-0.07969896698249332,0.16814519158527425,-0.0007784448242186826,-0.17437648437499997,0.09814519158527424,0.23814519158527425,-0.08,0.08,0.053871588891686084,0.053871588891686084,-0.0003557405640162159,-0.35,0.35,-0.18,0.18,False,False,True,-0.17700195920952738,-0.0008760246647729582,0.09467751739250665,1601.1802847077986,0.007444634520940116,0.8812030009245224,43843.52734375,2862.991475428098,9.702818660812255,0.002049966541240756,8401.50106703962
gain_scheduled_lqr,146.5,-0.008709850560275746,-0.0016225435856889521,-0.08051821211152693,0.16760587375563488,-0.0007532128906250213,-0.17475942260742183,0.09760587375563487,0.23760587375563488,-0.08,0.08,0.053676127661703266,0.053676127661703266,-0.0003909224599656369,-0.35,0.35,-0.18,0.18,False,False,True,-0.1763157243159106,-0.0008693306950639309,0.0942412104958949,1608.5926330364084,0.00743405186972762,0.8820440251592905,43786.08660888672,2858.67635229682,9.68819449668141,0.0020686191490872077,8452.409376353593
gain_scheduled_lqr,147.0,-0.008563085256789574,-0.0015904698900595876,-0.08132145730216761,0.16708266810668673,-0.0007277905273437857,-0.175129697265625,0.09708266810668673,0.23708266810668674,-0.08,0.08,0.05346425034133662,0.05346425034133662,-0.00042375464073329816,-0.35,0.35,-0.18,0.18,False,False,True,-0.17564575336347632,-0.0008626793627158019,0.09380823996345738,1616.7239121016896,0.007428130415789519,0.8828573660810748,43730.54541015625,2854.506758862366,9.674063539837478,0.002086816302168025,8501.907516625073
gain_scheduled_lqr,147.5,-0.008416382469300461,-0.0015582340667411438,-0.08210862507082133,0.16657583877253945,-0.0007021777343750313,-0.17548721313476562,0.09657583877253945,0.23657583877253946,-0.08,0.08,0.05323705132813722,0.05323705132813722,-0.00045439802639879456,-0.35,0.35,-0.18,0.18,False,False,True,-0.1749922212418399,-0.0008560563323661125,0.09337858806394429,1625.5217017134457,0.007426580370216445,0.8836427939521009,43676.918029785156,2850.4835623984977,9.660428729513812,0.002104538306392562,8549.956818326451
gain_scheduled_lqr,148.0,-0.008269655714573844,-0.001525822827542817,-0.08287963102811115,0.1660856498873028,-0.0006763745117187581,-0.17583187500000003,0.09608564988730278,0.2360856498873028,-0.08,0.08,0.05299554500441289,0.05299554500441289,-0.00048301264744865513,-0.35,0.35,-0.18,0.18,False,False,True,-0.17435530560187662,-0.000849448315824059,0.09295224397188888,1634.9354156646361,0.007429130862737826,0.8844000801280599,43625.21875,2846.6076292056214,9.647293001645018,0.0021217656075964977,8596.5190079939
gain_scheduled_lqr,148.5,-0.008122821469940686,-0.0014932238945333785,-0.08363438439325402,0.16561236558508644,-0.000650380859374966,-0.17616358764648438,0.09561236558508643,0.23561236558508644,-0.08,0.08,0.05274066677532013,0.05274066677532013,-0.0005097564581855174,-0.35,0.35,-0.18,0.18,False,False,True,-0.1737351870550271,-0.0008428430351584124,0.09252920325323036,1644.9164761939849,0.007435529899989971,0.8851289970880061,43575.461853027344,2842.879824615921,9.634659288884347,0.0021384788230962995,8641.556246235281
gain_scheduled_lqr,149.0,-0.00797579933352821,-0.0014604259596644072,-0.08437278848911339,0.16515625,-0.0006241967773437107,-0.176482255859375,0.09515625,0.23515625,-0.08,0.08,0.0524732746214403,0.0524732746214403,-0.0005347843077596615,-0.35,0.35,-0.18,0.18,False,False,True,-0.17313204933352822,-0.0008362291823206965,0.0921094673702616,1655.4184500707845,0.007445544174781495,0.8858293184644305,43527.66162109375,2839.3010129984405,9.622530520620925,0.0021546587736850868,8685.031166011146
gain_scheduled_lqr,149.5,-0.007828512148030202,-0.0014274186416958848,-0.08509474121638701,0.16471756726615328,-0.0005978222656249921,-0.1767877844238281,0.09471756726615327,0.23471756726615328,-0.08,0.08,0.05219415108961667,0.05219415108961667,-0.0005582470636472658,-0.35,0.35,-0.18,0.18,False,False,True,-0.17254607941418348,-0.0008295963760708927,0.09169304320744108,1666.397148813761,0.007458958745430112,0.8865008190735161,43481.83233642579,2835.872057764125,9.61090962299683,0.0021702865160082912,8726.906911158147
gain_scheduled_lqr,150.0,-0.007680886090710373,-0.0013941924411408262,-0.08580013550576035,0.16429658151765592,-0.0005712573242187546,-0.17708007812499998,0.09429658151765591,0.23429658151765592,-0.08,0.08,0.05190400564920167,0.05190400564920167,-0.0005802908808300034,-0.35,0.35,-0.18,0.18,False,False,True,-0.1719774676083663,-0.0008229351169220715,0.09127994261923963,1677.8106957614661,0.007475576603658211,0.8871432749455687,43437.98828125,2832.59382137081,9.599799518924007,0.0021853433752548035,8767.147175123613
gain_scheduled_lqr,150.5,-0.007532850732377908,-0.0013607386938910948,-0.08648885974720082,0.1638935568886176,-0.0005445019531249984,-0.17735904174804684,0.09389355688861759,0.2338935568886176,-0.08,0.08,0.05160347734473347,0.05160347734473347,-0.00060105660893639,-0.35,0.35,-0.18,0.18,False,False,True,-0.1714264076209955,-0.0008162367407660964,0.09087018200084603,1689.6195628603857,0.007495218148789876,0.8877564633556255,43396.14373779297,2829.467165328174,9.589203128101051,0.002199810978096396,8805.716239878866
