time_s,alpha_rad,q_radps,theta_rad,delta_flap_rad,pitching_moment_nm,cm,flap_effectiveness,altitude_m,velocity_mps,mach,density_kgm3,dynamic_pressure_pa
12.0,0.007864448467696388,1.6222118497628625e-05,0.07997094643324618,0.035,179.72775806642835,0.00995154373115862,0.5366049584544942,67000.0,5150.0,17.453602824895334,5.319860858018377e-05,705.480048033962
12.05,0.007778772562817585,1.658306264853593e-05,0.07997176655036321,0.035,181.21714578302203,0.009977083316962485,0.5371638106688963,66954.16666666667,5146.041666666667,17.440187838905327,5.358449235363882e-05,709.5054268128965
12.100000000000001,0.007694036895418541,1.6946990104185024e-05,0.07997260478923263,0.035,182.71106858413341,0.010002272881748507,0.5377229536406984,66908.33333333333,5142.083333333333,17.426772852915317,5.397317519065211e-05,713.5529295137625
12.15,0.00761023118861836,1.7313909969421688e-05,0.07997346129924698,0.035,184.2095611574477,0.010027116295465394,0.5382823873699005,66862.5,5138.125,17.41335786692531,5.4364677394634244e-05,717.6226714321581
12.200000000000001,0.007527345278031419,1.7683831418532874e-05,0.07997433623025582,0.035,185.71265825653035,0.010051617384884533,0.5388421118565028,66816.66666666667,5134.166666666667,17.399942880935303,5.47590194162699e-05,721.7147684167497
12.25,0.007445369110536829,1.805676369537891e-05,0.07997522973256915,0.035,187.22039470125725,0.010075779934081281,0.5394021271005053,66770.83333333333,5130.208333333333,17.38652789494529,5.515622185458574e-05,725.8293368715474
12.3,0.00736429274306137,1.8432716113526543e-05,0.07997614195696091,0.035,188.7328053782435,0.010099607684910866,0.5399624331019075,66725.0,5126.25,17.37311290895528,5.555630545802616e-05,729.9664937581882
12.350000000000001,0.007284106341375726,1.8811698056382842e-05,0.07997707305467246,0.035,190.2499252412732,0.01012310433747899,0.5405230298607098,66679.16666666667,5122.291666666667,17.359697922965275,5.5959291125537594e-05,734.1263565982343
12.4,0.0072048001789039,1.9193718977329977e-05,0.07997802317741605,0.035,191.7717893117256,0.010146273550607193,0.5410839173769123,66633.33333333333,5118.333333333333,17.346282936975264,5.6365199907660256e-05,738.3090434754723
12.450000000000001,0.007126364635545654,1.9578788399860815e-05,0.0799789924773784,0.035,193.29843267899844,0.01016911894229305,0.5416450956505148,66587.5,5114.375,17.332867950985257,5.677405300762693e-05,742.5146730382085
12.5,0.007048790196511823,1.9966915917715402e-05,0.07997998110722415,0.035,194.82989050093363,0.010191644090165194,0.5422065646815172,66541.66666666667,5110.416666666667,17.31945296499525,5.718587178247147e-05,746.7433645015916
12.55,0.006972067451172386,2.035811119501825e-05,0.07998098922009936,0.035,196.3661980042381,0.010213852531933309,0.5427683244699198,66495.83333333333,5106.458333333333,17.30603797900524,5.7600677744144075e-05,750.9952376499257
12.600000000000001,0.006896187091917125,2.0752383966416513e-05,0.07998201696963508,0.035,197.90739048490346,0.010235747765833091,0.5433303750157223,66450.0,5102.5,17.292622993015232,5.801849256063467e-05,755.2704128389912
12.65,0.006821139913028757,2.114974403721896e-05,0.07998306450995085,0.035,199.45350330862513,0.01025733325106625,0.543892716318925,66404.16666666667,5098.541666666667,17.279208007025225,5.8439338057105144e-05,759.5690109983781
12.700000000000001,0.006746916809568395,2.1550201283535794e-05,0.07998413199565825,0.035,201.00457191122177,0.010278612408235608,0.5444553483795278,66358.33333333333,5094.583333333333,17.265793021035215,5.8863236217029995e-05,763.8911536338303
12.75,0.006673508776273199,2.195376565241933e-05,0.07998521958186444,0.035,202.56063179904558,0.010299588619775365,0.5450182711975307,66312.5,5090.625,17.252378035045204,5.9290209183343075e-05,768.2369628295688
12.8,0.006600906906466086,2.2360447162005465e-05,0.0799863274241757,0.035,204.12171854940019,0.010320265230376546,0.5455814847729334,66266.66666666667,5086.666666666667,17.238963049055197,5.97202792595957e-05,772.6065612506571
12.850000000000001,0.006529102390977375,2.2770255901656003e-05,0.07998745567870101,0.035,205.68786781095153,0.01034064554740771,0.5461449891057364,66220.83333333333,5082.708333333333,17.225548063065187,6.015346891112124e-05,777.0000721453509
12.9,0.006458086517078221,2.3183202032101777e-05,0.07998860450205558,0.035,207.25911530413725,0.010360732841330999,0.5467087841959392,66175.0,5078.75,17.21213307707518,6.0589800766208264e-05,781.4176193474549
